Domain	Phylum	Class	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.2518119729938	0.000191227856683414	0.0191227856683414	11
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.3670895643897	0.00887220610817267	0.887220610817267	312
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.70020907645157	0.0153171405035955	1.53171405035955	688
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.10914446942507	0.00271144359870635	0.271144359870635	166
Bacteria	Proteobacteria	Alphaproteobacteria	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.525969822257479	0.000583564696104264	0.0583564696104264	33
Bacteria	Proteobacteria	Alphaproteobacteria	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.772950056697836	0.00161770567134785	0.161770567134785	69
Bacteria	Proteobacteria	Alphaproteobacteria	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.745966567012242	0.00148378271856815	0.148378271856815	64
Bacteria	Proteobacteria	Alphaproteobacteria	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.887295719808712	0.00152877844097126	0.152877844097126	94
Bacteria	Proteobacteria	Alphaproteobacteria	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.879177829586532	0.00152585663581783	0.152585663581783	92
Bacteria	Proteobacteria	Alphaproteobacteria	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	2.05799194697769	0.0329421539100634	3.29421539100634	1586
Bacteria	Proteobacteria	Alphaproteobacteria	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.783290890036055	0.00149470537462369	0.149470537462369	71
Bacteria	Proteobacteria	Alphaproteobacteria	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.487340419901349	0.000777855265275468	0.0777855265275468	29
Bacteria	Proteobacteria	Alphaproteobacteria	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.594234653816006	0.00115431177679552	0.115431177679552	41
Bacteria	Proteobacteria	Alphaproteobacteria	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.132625565274591	0.000135626322356643	0.0135626322356643	5
Bacteria	Proteobacteria	Alphaproteobacteria	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.285235728480749	0.000297939632846699	0.0297939632846699	13
Bacteria	Proteobacteria	Alphaproteobacteria	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.18631042423737	0.0051246749273367	0.51246749273367	201
Bacteria	Proteobacteria	Alphaproteobacteria	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.477121254719662	0.000901219865460749	0.0901219865460749	28
Bacteria	Proteobacteria	Alphaproteobacteria	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.109144469425068	7.14426047973709e-05	0.00714426047973709	4
Bacteria	Proteobacteria	Gammaproteobacteria	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.29003461136252	0.0058678266385736	0.58678266385736	259
Bacteria	Proteobacteria	Gammaproteobacteria	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.17609125905568	0.00971499380421314	0.971499380421314	196
Bacteria	Proteobacteria	Gammaproteobacteria	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.39794000867204	0.00831703755043442	0.831703755043442	336
Bacteria	Proteobacteria	Gammaproteobacteria	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.51188336097887	0.0107631855124106	1.07631855124106	441
Bacteria	Proteobacteria	Gammaproteobacteria	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.10672499530166	0.00405814210875821	0.405814210875821	165
Bacteria	Proteobacteria	Gammaproteobacteria	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.3750100480258	0.0085626581937638	0.85626581937638	318
Bacteria	Proteobacteria	Gammaproteobacteria	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.18428573767095	0.00536898338299643	0.536898338299643	200
Bacteria	Proteobacteria	Gammaproteobacteria	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.53056557394663	0.0121562112702054	1.21562112702054	461
Bacteria	Proteobacteria	Gammaproteobacteria	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.845098040014257	0.00182890983909948	0.182890983909948	84
Bacteria	Proteobacteria	Gammaproteobacteria	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.891298462262386	0.0019283858395583	0.19283858395583	95
Bacteria	Proteobacteria	Gammaproteobacteria	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.00616030870482	0.00488083889418494	0.488083889418494	128
Bacteria	Proteobacteria	Gammaproteobacteria	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.646263653820016	0.00190008708732484	0.190008708732484	48
Bacteria	Proteobacteria	Gammaproteobacteria	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.05799194697769	0.0028236568289947	0.28236568289947	146
Bacteria	Proteobacteria	Gammaproteobacteria	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.922057826067924	0.00188248195193274	0.188248195193274	103
Bacteria	Proteobacteria	Gammaproteobacteria	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.48123782091449	0.00857632933104631	0.857632933104631	410
Bacteria	Proteobacteria	Gammaproteobacteria	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.19431607916188	0.00357766143106457	0.357766143106457	205
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.80714830098907	0.0169755160825732	1.69755160825732	884
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.76502957306174	0.0147029130490648	1.47029130490648	801
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.96881638003435	0.0278744891118656	2.78744891118656	1289
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	2.162436377883	0.0399312416027819	3.99312416027819	2021
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	2.02851315698221	0.0352241645855631	3.52241645855631	1481
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	2.24001407325258	0.0419819507115585	4.19819507115585	2419
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.98932266366728	0.0235036420214523	2.35036420214523	1352
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.849507158919312	0.00241710743331627	0.241710743331627	85
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.29162252714215	0.0057884542600797	0.57884542600797	260
Bacteria	Proteobacteria	Gammaproteobacteria	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.73696532289745	0.0148464873210998	1.48464873210998	750
Bacteria	Proteobacteria	Gammaproteobacteria	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.984205732816768	0.00197641370749077	0.197641370749077	121
Bacteria	Proteobacteria	Gammaproteobacteria	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.20217682736992	0.00369590974199367	0.369590974199367	209
Bacteria	Proteobacteria	Gammaproteobacteria	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.78837041556533	0.00168804070053689	0.168804070053689	72
Bacteria	Proteobacteria	Gammaproteobacteria	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.950781977329818	0.00257343565251663	0.257343565251663	111
Bacteria	Proteobacteria	Gammaproteobacteria	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.974445895527612	0.00191910485143201	0.191910485143201	118
Bacteria	Proteobacteria	Gammaproteobacteria	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.35218251811136	0.00499220486283876	0.499220486283876	301
Bacteria	Proteobacteria	Gammaproteobacteria	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.933053210369387	0.00220168241769654	0.220168241769654	106
Bacteria	Proteobacteria	Gammaproteobacteria	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.18428573767095	0.00421043767499632	0.421043767499632	200
Bacteria	Proteobacteria	Gammaproteobacteria	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.44936818614734	0.0116725541391491	1.16725541391491	380
Bacteria	Proteobacteria	Gammaproteobacteria	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.55973567660568	0.0124675062463721	1.24675062463721	494
Bacteria	Proteobacteria	Gammaproteobacteria	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.53601704069559	0.0149554858131045	1.49554858131045	467
Bacteria	Proteobacteria	Gammaproteobacteria	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.34941630186821	0.00801995601094362	0.801995601094362	299
Bacteria	Proteobacteria	Gammaproteobacteria	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.21370744666165	0.00532178217821782	0.532178217821782	215
Bacteria	Proteobacteria	Gammaproteobacteria	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.06069784035361	0.00413863002899856	0.413863002899856	147
Bacteria	Proteobacteria	Gammaproteobacteria	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.72602823707005	0.0198285683285412	1.98285683285412	731
Bacteria	Proteobacteria	Gammaproteobacteria	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.29791676023984	0.00895522388059702	0.895522388059702	264
Bacteria	Proteobacteria	Gammaproteobacteria	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.51092781717887	0.010084110650196	1.0084110650196	440
Bacteria	Proteobacteria	Gammaproteobacteria	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.23408320603337	0.0076993833679692	0.76993833679692	226
Bacteria	Proteobacteria	Gammaproteobacteria	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.1822515677605	0.00507368313701494	0.507368313701494	199
Bacteria	Proteobacteria	Gammaproteobacteria	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	0.692721055059017	0.00177025330715504	0.177025330715504	55
Bacteria	Proteobacteria	Gammaproteobacteria	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.59581104205096	0.0104744660553317	1.04744660553317	538
Bacteria	Proteobacteria	Gammaproteobacteria	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.75804633260593	0.012727948183683	1.2727948183683	788
Bacteria	Proteobacteria	Gammaproteobacteria	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.13033376849501	0.00301121894142749	0.301121894142749	175
Bacteria	Proteobacteria	Gammaproteobacteria	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Gammaproteobacteria	1.51378816439161	0.00791226848130883	0.791226848130883	443
Bacteria	Verrucomicrobiota	Chlamydiae	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.433655560938572	0.000594074110745315	0.0594074110745315	24
Bacteria	Verrucomicrobiota	Chlamydiae	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.215599800339355	0.000343183984747378	0.0343183984747378	9
Bacteria	Verrucomicrobiota	Chlamydiae	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
