Domain	Phylum	Class	Order	Family	Genus	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.0752509524191925	0.000369169105819687	0.0369169105819687	14
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.117540014535269	0.000500772932134381	0.0500772932134381	23
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.0850107897083487	0.00032478077297824	0.032478077297824	16
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.0850107897083487	0.000610104861773117	0.0610104861773117	16
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.0601872059833166	0.000435436624178608	0.0435436624178608	11
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.337594156300873	0.00168259002823657	0.168259002823657	87
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.195226269495942	0.000767613999817235	0.0767613999817235	42
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.22767829327708	0.00106681169727649	0.106681169727649	51
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.376280948083174	0.00178010471204188	0.178010471204188	102
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.925952869951448	0.0105616898703793	1.05616898703793	550
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.729558787032139	0.00592889003102113	0.592889003102113	323
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.698970004336019	0.00640096879527712	0.640096879527712	296
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	1.23933330400186	0.0239073737453568	2.39073737453568	1210
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.819188102271734	0.00984659293613985	0.984659293613985	414
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.926648297613099	0.0095626518569941	0.95626518569941	551
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.918936651410191	0.00938754932809485	0.938754932809485	540
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.160152057954233	0.000938406415287494	0.0938406415287494	33
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.585613140277534	0.00469755326491084	0.469755326491084	211
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.448831615231785	0.00265257240136984	0.265257240136984	134
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.147801619567804	0.000490019927477051	0.0490019927477051	30
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.160152057954233	0.000583564696104264	0.0583564696104264	33
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.168194778209647	0.000820575340538766	0.0820575340538766	35
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.217128110943772	0.00111283703892611	0.111283703892611	48
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.168194778209647	0.000569226015255257	0.0569226015255257	35
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.176091259055681	0.000613659733970213	0.0613659733970213	37
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.273783080523119	0.0013500882750026	0.13500882750026	65
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.244711632575861	0.00117892254899897	0.117892254899897	56
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.28305662465208	0.002088772845953	0.2088772845953	68
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.334888262924949	0.00217045655301214	0.217045655301214	86
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.202650287575149	0.00140908217511048	0.140908217511048	44
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.402609886805523	0.00303095327503889	0.303095327503889	113
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.147801619567804	0.000742574257425743	0.0742574257425743	30
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.0898096725901174	0.000478617078183507	0.0478617078183507	17
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.251342211474874	0.00157326533933706	0.157326533933706	58
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.326667932678258	0.00281546811397558	0.281546811397558	83
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.0338582672609674	0.000137510599775399	0.0137510599775399	6
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.0601872059833166	0.00028045484676967	0.028045484676967	11
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.0228628829595042	0.000128745695065821	0.0128745695065821	4
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0	0	0	0
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.0338582672609674	0.000103241792277514	0.0103241792277514	6
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Atopobiaceae_/_Olsenella	0.103896133868722	0.000357213023986855	0.0357213023986855	20
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.565337184303223	0.00448582885883233	0.448582885883233	198
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.251342211474874	0.00287484510532838	0.287484510532838	58
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.195226269495942	0.0010396296938043	0.10396296938043	42
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.573248049333472	0.00495448221999854	0.495448221999854	203
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.273783080523119	0.00159866204284414	0.159866204284414	65
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.179986302939205	0.00102321072755668	0.102321072755668	38
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.315459711086623	0.00212074843628359	0.212074843628359	79
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.28305662465208	0.00179310708540991	0.179310708540991	68
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.427433470530555	0.00269981928628971	0.269981928628971	124
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.366296727176573	0.00198928223449172	0.198928223449172	98
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.366296727176573	0.00373689227836034	0.373689227836034	98
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.179986302939205	0.00150423561079883	0.150423561079883	38
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.431798275933005	0.00243685452365296	0.243685452365296	126
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.363764390661178	0.00177282280910171	0.177282280910171	97
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.530442001750062	0.00370246412584194	0.370246412584194	177
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.498124201295043	0.00277486910994764	0.277486910994764	159
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.191466120622636	0.000787325972155545	0.0787325972155545	41
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.407230084442268	0.00211090511940381	0.211090511940381	115
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.411801647516751	0.00253011266570075	0.253011266570075	117
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.306859539324705	0.00150162016912985	0.150162016912985	76
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.0801582869139366	0.000356760613628255	0.0356760613628255	15
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0.2980856150172	0.00126692120791392	0.126692120791392	73
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales_/_Eggerthellaceae_/_Enterorhabdus	0	0	0	0
