Domain	Phylum	Class	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Bacilli	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.17416368356132	0.281683114922073	28.1683114922073	20893
Bacteria	Firmicutes	Bacilli	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.44118997883583	0.278080752849085	27.8080752849085	38651
Bacteria	Firmicutes	Bacilli	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.44650388142642	0.25371885821002	25.371885821002	39127
Bacteria	Firmicutes	Bacilli	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.44825346380642	0.284181743212842	28.4181743212842	39285
Bacteria	Firmicutes	Bacilli	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.23451728351269	0.158335531522026	15.8335531522026	24010
Bacteria	Firmicutes	Bacilli	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.15318309979405	0.0978707086002527	9.78707086002527	19907
Bacteria	Firmicutes	Bacilli	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.32941240887651	0.15047519277163	15.047519277163	29877
Bacteria	Firmicutes	Bacilli	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	2.70464069125064	0.0424269307310523	4.24269307310523	7078
Bacteria	Firmicutes	Bacilli	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.54601357368855	0.284850905680693	28.4850905680693	49206
Bacteria	Firmicutes	Bacilli	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.45085370745528	0.255840750930571	25.5840750930571	39521
Bacteria	Firmicutes	Bacilli	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.51342689403273	0.279049295774648	27.9049295774648	45648
Bacteria	Firmicutes	Bacilli	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.62835973280119	0.385860892354399	38.5860892354399	59482
Bacteria	Firmicutes	Bacilli	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.39126284799867	0.301670694546601	30.1670694546601	34452
Bacteria	Firmicutes	Bacilli	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.49602969903599	0.254332142525749	25.4332142525749	43855
Bacteria	Firmicutes	Bacilli	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.49753186827169	0.230322347658151	23.0322347658151	44007
Bacteria	Firmicutes	Bacilli	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.18957051581998	0.199186617839201	19.9186617839201	21648
Bacteria	Firmicutes	Bacilli	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.48527514316883	0.334140398013059	33.4140398013059	42782
Bacteria	Firmicutes	Bacilli	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.61749459799499	0.491768814743231	49.1768814743231	58012
Bacteria	Firmicutes	Bacilli	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.55164165869697	0.442558329486132	44.2558329486132	49848
Bacteria	Firmicutes	Bacilli	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.6339010916591	0.448900214592275	44.8900214592275	60246
Bacteria	Firmicutes	Bacilli	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.57696625812202	0.42878008406498	42.878008406498	52842
Bacteria	Firmicutes	Bacilli	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.53668467262093	0.454644148439049	45.4644148439049	48160
Bacteria	Firmicutes	Bacilli	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.53030949329453	0.47265628890416	47.265628890416	47458
Bacteria	Firmicutes	Bacilli	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.49103134430983	0.444956482469825	44.4956482469825	43353
Bacteria	Firmicutes	Bacilli	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.44644839967795	0.309862501584083	30.9862501584083	39122
Bacteria	Firmicutes	Bacilli	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Bacilli	3.62159167585922	0.469201679325706	46.9201679325706	58562
Bacteria	Firmicutes	Clostridia	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.16055427534082	0.178978352529369	17.8978352529369	20248
Bacteria	Firmicutes	Clostridia	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.03793847001342	0.151151161063524	15.1151161063524	15264
Bacteria	Firmicutes	Clostridia	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.20757666789393	0.193499978561935	19.3499978561935	22565
Bacteria	Firmicutes	Clostridia	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.95856388322197	0.117000616664672	11.7000616664672	12712
Bacteria	Firmicutes	Clostridia	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.17084820364331	0.225080874530493	22.5080874530493	20734
Bacteria	Firmicutes	Clostridia	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.26976304182454	0.311551115630795	31.1551115630795	26041
Bacteria	Firmicutes	Clostridia	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.00188817256163	0.161402258965196	16.1402258965196	14047
Bacteria	Firmicutes	Clostridia	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.02477877325251	0.173336923058914	17.3336923058914	14808
Bacteria	Firmicutes	Clostridia	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.25856887373254	0.260653430974806	26.0653430974806	25378
Bacteria	Firmicutes	Clostridia	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.54554567427567	0.418544253137826	41.8544253137826	49153
Bacteria	Firmicutes	Clostridia	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.03808057743326	0.137662735764002	13.7662735764002	15269
Bacteria	Firmicutes	Clostridia	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.90629655246382	0.116774781869806	11.6774781869806	11269
Bacteria	Firmicutes	Clostridia	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.05685042505883	0.160733907959071	16.0733907959071	15944
Bacteria	Firmicutes	Clostridia	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.05090428323976	0.206526592252134	20.6526592252134	15727
Bacteria	Firmicutes	Clostridia	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.24951282301788	0.227894992618674	22.7894992618674	24854
Bacteria	Firmicutes	Clostridia	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.12890675688316	0.177150385846038	17.7150385846038	18824
Bacteria	Firmicutes	Clostridia	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.95801751487577	0.125573666719418	12.5573666719418	12696
Bacteria	Firmicutes	Clostridia	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.3830327260429	0.306710337694387	30.6710337694387	33805
Bacteria	Firmicutes	Clostridia	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.3192399424168	0.16232104917741	16.232104917741	29185
Bacteria	Firmicutes	Clostridia	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.34119420407358	0.267928678030005	26.7928678030005	30699
Bacteria	Firmicutes	Clostridia	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.01780817354874	0.196462276869978	19.6462276869978	14572
Bacteria	Firmicutes	Clostridia	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.37943502259183	0.241208127086451	24.1208127086451	33526
Bacteria	Firmicutes	Clostridia	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.31235872811997	0.186273619775118	18.6273619775118	28726
Bacteria	Firmicutes	Clostridia	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.2842534346047	0.194771374214223	19.4771374214223	26925
Bacteria	Firmicutes	Clostridia	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.49955944568474	0.291565549986811	29.1565549986811	44213
Bacteria	Firmicutes	Clostridia	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.64464956565946	0.303616993033466	30.3616993033466	61756
Bacteria	Firmicutes	Clostridia	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.57317009778954	0.263821385941144	26.3821385941144	52382
Bacteria	Firmicutes	Clostridia	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.72184004593677	0.442197952382094	44.2197952382094	73771
Bacteria	Firmicutes	Clostridia	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.74509710829961	0.450553712740893	45.0553712740893	77830
Bacteria	Firmicutes	Clostridia	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.49751213658237	0.284868101634569	28.4868101634569	44005
Bacteria	Firmicutes	Clostridia	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.49181176588067	0.265496625586854	26.5496625586854	43431
Bacteria	Firmicutes	Clostridia	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.43604900201017	0.247778195830144	24.7778195830144	38196
Bacteria	Firmicutes	Clostridia	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.44396667837458	0.340609785996988	34.0609785996988	38899
Bacteria	Firmicutes	Clostridia	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.51090868484194	0.263199406142711	26.3199406142711	45384
Bacteria	Firmicutes	Clostridia	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.64856909121376	0.326147372387696	32.6147372387696	62316
Bacteria	Firmicutes	Clostridia	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.35832923366192	0.293838906166615	29.3838906166615	31935
Bacteria	Firmicutes	Clostridia	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.39136364161256	0.269143053516199	26.9143053516199	34460
Bacteria	Firmicutes	Clostridia	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.78922805726733	0.0729277927538443	7.29277927538443	8603
Bacteria	Firmicutes	Clostridia	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.11570558489751	0.162115131929401	16.2115131929401	18260
Bacteria	Firmicutes	Clostridia	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.95873448246284	0.0947559012875537	9.47559012875537	12717
Bacteria	Firmicutes	Clostridia	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.21066242467348	0.184407406806342	18.4407406806342	22726
Bacteria	Firmicutes	Clostridia	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.05934700106265	0.151384417864796	15.1384417864796	16036
Bacteria	Firmicutes	Clostridia	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.10670073236235	0.178125031123328	17.8125031123328	17885
Bacteria	Firmicutes	Clostridia	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.87823446867504	0.108414073405041	10.8414073405041	10563
Bacteria	Firmicutes	Clostridia	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.45201656596255	0.313862311494107	31.3862311494107	39627
Bacteria	Firmicutes	Clostridia	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.11406264759172	0.145747203794507	14.5747203794507	18191
Bacteria	Patescibacteria	Saccharimonadia	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.7968715576878	0.00762832468554154	0.762832468554154	863
Bacteria	Patescibacteria	Saccharimonadia	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.69082870138131	0.00666435609248898	0.666435609248898	673
Bacteria	Patescibacteria	Saccharimonadia	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.883255742006972	0.000797496033957896	0.0797496033957896	93
Bacteria	Patescibacteria	Saccharimonadia	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.69082870138131	0.00619425857578073	0.619425857578073	673
Bacteria	Patescibacteria	Saccharimonadia	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.845098040014257	0.00091187390086628	0.091187390086628	84
Bacteria	Patescibacteria	Saccharimonadia	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.22862031033187	0.00266794281270563	0.266794281270563	223
Bacteria	Patescibacteria	Saccharimonadia	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.330993219041424	0.000183842538865462	0.0183842538865462	16
Bacteria	Patescibacteria	Saccharimonadia	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.2587056809417	0.0028093504547636	0.28093504547636	240
Bacteria	Patescibacteria	Saccharimonadia	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.993751050723	0.0140299703172663	1.40299703172663	1366
Bacteria	Patescibacteria	Saccharimonadia	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.59659709562646	0.00458965581838928	0.458965581838928	539
Bacteria	Patescibacteria	Saccharimonadia	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.3750100480258	0.00286703451260413	0.286703451260413	318
Bacteria	Patescibacteria	Saccharimonadia	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.762356983200412	0.000694286128784896	0.0694286128784896	67
Bacteria	Patescibacteria	Saccharimonadia	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.964461674621011	0.0011593326276526	0.11593326276526	115
Bacteria	Patescibacteria	Saccharimonadia	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.69019608002851	0.00882468811556139	0.882468811556139	672
Bacteria	Patescibacteria	Saccharimonadia	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.56483508331704	0.00458467435058088	0.458467435058088	500
Bacteria	Patescibacteria	Saccharimonadia	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.29162252714215	0.00244682853378506	0.244682853378506	260
Bacteria	Patescibacteria	Saccharimonadia	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.594234653816006	0.000405523025795221	0.0405523025795221	41
Bacteria	Patescibacteria	Saccharimonadia	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.80032422933483	0.00503638352928918	0.503638352928918	870
Bacteria	Patescibacteria	Saccharimonadia	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
